match_id,team_id,is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
NA1_5131985903,200,False,1719,0,0,0,19,27,41,76986,44830,503,141,8595,False,0,0,42,19425,18231,37483,318
NA1_5123203063,100,False,1866,5,0,0,11,17,25,70100,50487,693,126,9330,False,3,0,52,21293,20956,38348,423
NA1_5123203063,200,True,1866,10,4,1,25,54,11,92094,59385,644,220,9330,False,5,0,71,21158,22262,37562,390
NA1_5123191136,100,False,2347,5,1,0,38,49,38,139981,67702,672,170,11735,False,8,0,77,24131,31216,41711,333
NA1_5123191136,200,True,2347,6,4,0,38,66,38,155762,74530,706,192,11735,False,3,0,77,22496,23405,45384,315
NA1_5145894658,100,False,1743,0,2,0,26,30,39,74230,48499,508,102,8715,False,2,0,50,22629,24771,44198,342
NA1_5145894658,200,True,1743,10,2,1,39,36,27,93754,60678,607,170,8715,False,5,0,58,25177,30610,39098,353
NA1_5145877822,100,True,967,3,0,0,18,19,4,40187,31621,368,86,4835,False,4,0,24,26730,32387,32578,398
NA1_5145877822,200,False,967,0,1,0,4,3,18,20992,22159,318,84,4835,False,1,0,26,19068,15925,45164,354
NA1_5145846397,100,True,1741,9,2,1,44,42,23,134935,59319,553,112,8705,False,5,0,40,23723,33302,42380,342
NA1_5145846397,200,False,1741,4,1,0,23,23,45,80116,48350,525,114,8705,False,2,0,33,21174,18685,47351,319
NA1_5145814656,100,True,1890,11,5,1,35,48,15,95222,62335,599,167,9450,False,6,0,55,23254,23739,46441,396
NA1_5145814656,200,False,1890,3,0,0,15,20,35,88477,50747,621,138,9450,False,2,0,41,19256,25135,35311,327
NA1_5145782836,100,True,2393,8,2,0,48,83,46,215415,77720,790,245,11965,False,2,0,68,22319,26153,40692,335
NA1_5145782836,200,False,2393,8,4,2,46,76,49,205241,78553,693,607,11965,False,6,0,74,24873,30430,41391,338
NA1_5175137425,100,False,1244,0,2,0,12,13,18,33488,32527,398,52,6220,False,3,0,32,21523,16808,38725,338
NA1_5175137425,200,True,1244,7,0,0,18,17,13,57250,39148,409,107,6220,False,2,0,33,24472,27538,31108,335
NA1_5170012482,100,True,2128,11,3,1,49,80,38,141323,71835,664,168,10640,False,3,0,68,27556,27109,36260,377
NA1_5170012482,200,False,2128,2,2,0,38,70,50,126466,62411,585,254,10640,False,6,0,62,20042,19730,38309,259
NA1_5169995569,100,False,1590,2,1,0,21,20,25,67314,45019,499,86,7950,False,4,0,48,25666,21137,46422,391
NA1_5169995569,200,True,1590,8,3,0,25,38,21,89587,49630,482,152,7950,False,4,0,49,23502,27986,34133,355
NA1_5169958830,100,True,2709,11,4,1,48,42,43,236293,83085,775,206,13545,False,4,0,61,23081,32744,33559,371
NA1_5169958830,200,False,2709,4,3,1,43,54,48,208395,78934,840,216,13545,False,6,0,76,19888,19473,42144,311
NA1_5165160757,100,True,2586,11,3,0,54,72,46,223140,83992,815,161,12930,False,7,0,60,23328,25154,33300,404
NA1_5165160757,200,False,2586,6,3,0,46,64,54,186132,81326,836,212,12930,False,2,0,74,21718,16840,40278,378
NA1_5173936933,100,False,2279,2,1,0,29,35,51,121358,59158,600,156,11395,False,3,0,34,18092,19618,43603,278
NA1_5173936933,200,True,2279,9,4,0,51,59,29,182746,70512,635,373,11395,False,8,0,64,23564,28454,34385,306
NA1_5173928989,100,False,2021,2,2,0,36,34,42,101170,59896,598,95,10105,False,3,0,63,22921,24980,30798,321
NA1_5173928989,200,True,2021,9,2,1,42,31,36,100206,65349,693,218,10105,False,5,0,44,22394,19368,37357,370
NA1_5173915542,100,False,1956,3,0,0,20,15,40,93494,54317,677,60,9780,False,3,0,50,22387,29858,44579,383
NA1_5173915542,200,True,1956,9,4,1,40,47,21,101661,63215,677,216,9780,False,5,0,64,23607,26602,42822,340
NA1_5173903514,100,False,2607,6,2,0,34,25,47,148852,78617,997,78,13035,False,2,0,65,20362,23875,35583,340
NA1_5173903514,200,True,2607,11,5,1,47,38,34,146281,82583,839,151,13035,False,8,0,87,23758,23603,40959,364
NA1_5173879680,100,False,2908,6,4,1,32,61,29,194839,80654,959,244,14540,False,5,0,107,19917,29299,40336,295
NA1_5173879680,200,True,2908,10,3,1,29,45,32,265221,82263,868,307,14540,False,10,0,93,21276,27290,38226,360
NA1_5175152625,100,True,1748,10,3,1,37,36,14,119214,58431,586,149,8740,False,7,0,34,22747,33243,38268,350
NA1_5175152625,200,False,1748,1,0,0,14,12,37,63284,42103,520,128,8740,False,1,0,47,20132,21887,43464,293
NA1_5174357628,100,False,1478,1,0,0,8,6,23,55111,35324,450,105,7390,False,3,0,38,20168,21289,39129,338
NA1_5174357628,200,True,1478,9,3,1,23,27,8,69252,46677,459,92,7390,False,3,0,38,23362,25544,35177,355
NA1_5174302641,100,False,2117,3,2,1,38,50,48,184169,65636,624,223,10585,False,4,0,58,22129,25025,43867,349
NA1_5174302641,200,True,2117,10,3,1,48,76,38,189318,69246,577,310,10585,False,4,0,51,22892,30833,42828,332
NA1_5174262915,100,True,1892,11,4,0,27,29,31,109717,61519,644,187,9460,False,7,0,62,21736,18232,36013,394
NA1_5174262915,200,False,1892,1,1,1,31,53,27,97810,55740,628,113,9460,False,1,0,50,20695,18051,31569,343
NA1_5173545572,100,False,1523,3,2,0,13,13,36,45571,40630,507,76,7615,False,1,0,51,20907,17468,43249,359
NA1_5173545572,200,True,1523,4,2,0,36,56,13,82817,49091,508,216,7615,False,7,0,52,25311,30064,33759,383
NA1_5121950780,100,True,1302,6,3,0,15,11,8,47699,36954,427,45,6510,False,1,0,36,21441,19790,39829,354
NA1_5121950780,200,False,1302,1,0,0,8,7,16,44529,32113,372,162,6510,False,4,0,37,21132,24816,35503,328
NA1_5121926440,100,True,1639,9,3,1,36,35,26,114859,54742,526,126,8195,False,4,0,39,29105,37365,38766,375
NA1_5121926440,200,False,1639,2,1,0,26,39,36,92172,45272,414,162,8195,False,1,0,51,20657,24131,47074,225
NA1_5120698519,100,True,1662,10,3,1,25,38,12,81791,50578,475,99,8310,False,3,0,48,19871,20829,37274,311
NA1_5120698519,200,False,1662,5,1,0,11,26,25,76856,41109,456,123,8310,False,3,0,36,19144,23737,34424,333
NA1_5120670570,100,False,1716,3,3,0,33,57,29,81603,47525,420,123,8580,False,3,0,42,24124,23547,38129,337
NA1_5120670570,200,True,1716,10,1,1,29,50,33,101855,56110,457,102,8580,False,4,0,44,20322,22391,37065,328
NA1_5120532180,100,False,2190,7,2,0,18,25,38,148723,61896,668,175,10950,False,2,0,43,18673,22712,38661,306
NA1_5120532180,200,True,2190,10,3,0,38,68,19,140330,69066,709,103,10950,False,7,0,76,22263,21892,36316,349
NA1_5169162092,100,False,2028,4,3,0,30,45,30,103344,55616,565,143,10140,False,4,0,46,19903,20353,29767,318
NA1_5169162092,200,True,2028,10,2,1,30,36,30,99405,62955,595,132,10140,False,6,0,44,21706,18580,37705,344
NA1_5168905817,100,True,1887,10,3,0,47,69,26,135734,63281,601,221,9435,False,5,0,29,23296,27392,35372,335
NA1_5168905817,200,False,1887,5,1,0,26,32,47,96412,54076,511,126,9435,False,3,0,47,21004,23036,42455,287
NA1_5168816958,100,False,1393,1,1,0,7,15,24,42630,32692,406,76,6965,False,2,0,30,18091,17294,32944,303
NA1_5168816958,200,True,1393,9,1,0,24,18,7,64869,45309,488,121,6965,False,5,0,31,25585,22462,23660,401
NA1_5168286067,100,True,1799,11,4,1,50,49,20,152910,64369,614,247,8995,False,5,0,45,24854,34082,35697,356
NA1_5168286067,200,False,1799,5,0,0,20,14,50,85828,51241,606,147,8995,False,1,0,42,20838,22527,49955,348
NA1_5167824704,100,True,2897,11,4,1,62,59,57,238543,92055,829,333,14485,False,7,0,76,21518,19987,35115,305
NA1_5167824704,200,False,2897,8,3,1,56,62,62,175354,88660,848,167,14485,False,4,0,59,22148,19942,43312,360
NA1_5162935190,100,True,1183,5,2,0,23,25,5,49361,39658,400,78,5915,False,3,0,25,23425,22585,37880,371
NA1_5162935190,200,False,1183,1,0,0,5,4,23,38791,27128,326,95,5915,False,1,0,25,19635,24290,35903,295
NA1_5162889576,100,True,1879,10,3,1,23,36,19,96010,55266,546,127,9395,False,4,0,53,20290,22038,32330,321
NA1_5162889576,200,False,1879,3,0,0,18,16,24,61451,47881,546,125,9395,False,4,0,65,20902,19889,32708,318
NA1_5162281338,100,True,2283,9,4,0,40,44,39,165963,69403,684,235,11415,False,4,0,74,21160,28528,37348,292
NA1_5162281338,200,False,2283,4,2,1,39,62,40,133944,65253,632,175,11415,False,5,0,55,21496,27092,44775,328
NA1_5162254876,100,False,917,0,0,0,8,6,16,22091,21636,231,57,4585,False,0,0,21,18950,15957,36146,284
NA1_5162254876,200,True,917,1,1,0,16,8,8,33058,26896,286,90,4585,False,4,0,17,24375,25536,32510,339
NA1_5161390183,100,False,1850,4,0,0,18,23,42,105242,48266,525,114,9250,False,4,0,48,20848,22006,40184,322
NA1_5161390183,200,True,1850,11,4,1,42,57,18,128288,62180,558,179,9250,False,3,0,34,24281,28731,43419,346
NA1_5176662583,100,False,1848,7,3,0,22,21,25,84162,55342,643,91,9240,False,5,0,48,25134,26407,35894,361
NA1_5176662583,200,True,1848,8,2,0,25,29,22,89269,57808,666,119,9240,False,4,0,60,23299,22671,37486,390
NA1_5176654285,100,True,1113,6,2,0,35,38,22,74199,40958,378,109,5565,False,0,0,24,28645,40227,44387,350
NA1_5176654285,200,False,1113,1,0,0,22,21,35,42098,34300,321,53,5565,False,4,0,30,24250,27212,51673,302
NA1_5176649738,100,True,912,0,2,0,16,13,3,29955,25693,279,66,4560,False,3,0,19,23498,25691,35098,329
NA1_5176649738,200,False,912,0,0,0,3,3,16,20309,21570,272,35,4560,False,0,0,19,19885,17696,39419,315
NA1_5176637903,100,False,2007,3,2,0,27,21,34,96928,51874,563,112,10035,False,5,0,53,21081,21576,35836,354
NA1_5176637903,200,True,2007,8,2,0,34,50,27,120117,57779,571,164,10035,False,4,0,65,22216,22803,35853,339
NA1_5176626668,100,False,1443,1,0,0,14,19,17,49285,36715,418,76,7215,False,2,0,34,22617,20479,33998,331
NA1_5176626668,200,True,1443,7,3,0,16,26,14,53671,41072,432,67,7215,False,3,0,44,21326,14979,33330,348
